Continent,Country,ClusterCode,PlotCode,PlotViewID,Census.Int,PlotID,Plot.Name,Plot.View.Name,N_plots,PlotArea,Lat,Lon,Alt,rec.rate,mort.rate,N_ini.ha,N_int.ha,N_fin.ha,N_rec.ha.yr,N_mor.ha.yr,N_change.ha.yr,BA_ini.ha,BA_int.ha,BA_fin.ha,BA_gainrec.ha.yr,BA_gainsurv.ha.yr,BA_mor.ha.yr,BA_gain.ha.yr,BA_netchange.ha.yr,AGB_ini.ha,AGB_int.ha,AGB_fin.ha,AGB_mort_act.ha.yr,AGB_gain_rec.ha.yr,AGB_gain_surv.ha.yr,AGB_mort_unobs.ha.yr,AGB_rec_unobs.ha.yr,AGBGain_tot.ha.yr,AGBMor_tot.ha.yr,AGBnetchange.ha.yr,WD_mean_ini,WD_mean_int,WD_mean_fin,WD_change.yr,WD_ba_ini,WD_ba_int,WD_ba_fin,H_mean_ini,H_mean_int,H_mean_fin,H_change.yr,mean_growth.mm.yr,neg_growth.trees.ha,neg_growth.pc.trees,int_ini,int_fin,mid_int_date,int_c_length,AGBnetchange_rel,AGBGain_rel,AGBMor_rel,AGBnetchange_N,AGBGain_N,AGBMor_N,CRT,tot_monitor_length,AGBnetchange_change,AGBGain_change,AGBMor_change,merged
africa,CAMEROON,DJK,DJK-05,305,5,1515,Dja Somolomo Mono-dominant Block 3,Main Plot View,1,1,3.322,12.756,779,0.005633485,0.008450228,366,365.5,365,2.06185567,3.092783505,-1.030927835,34.75632938,34.23984919,33.72336901,0.016193777,0.224338864,1.305440246,0.240532641,-1.064907605,516.6912523,506.9452034,497.1991544,23.78547036,0.074073484,3.616450536,0.122756541,0.000544074,3.813824634,23.90877097,-20.09494634,0.706606469,0.706508398,0.706410326,-0.000202209,0.709065825,0.709059152,0.709052478,32.29887501,32.13854095,31.97820689,-0.330585697,1.033767857,19,5.198358413,2009.219,2010.189,2009.704,0.97,-3.889159386,0.738124483,4.627283869,-0.054979333,0.009962674,7.928490119,135.478503,9.0285,-24.2785317,-2.690447358,21.58808434,no
africa,CAMEROON,DJK,DJK-05,305,6,1515,Dja Somolomo Mono-dominant Block 3,Main Plot View,1,1,3.322,12.756,779,0.00531212,0.00265606,365,365.5,366,1.938923897,0.969461949,0.969461949,33.72336901,33.79728872,33.87120843,0.015691974,0.220373664,0.092740942,0.236065637,0.143324695,497.1991544,498.497049,499.7949435,1.141765129,0.101922414,3.556361526,0.008091049,0.000511634,3.666886623,1.150367812,2.516518812,0.706410326,0.706410885,0.706411444,1.08E-06,0.709052478,0.70901139,0.708970302,31.97820689,31.99624047,32.01427405,0.034965747,0.961471878,44,12.03830369,2010.189,2011.2205,2010.70475,1.0315,0.506138997,0.73750862,0.231369624,0.00688514,0.009770224,1.141765129,135.5916355,9.0285,22.59451926,-0.14682789,-22.74134715,no
africa,CAMEROON,DJK,DJK-05,305,7,1515,Dja Somolomo Mono-dominant Block 3,Main Plot View,1,1,3.322,12.756,779,0.005287354,0.010574709,366,365,364,1.935171746,3.870343493,-1.935171746,33.87120843,33.92052711,33.9698458,0.015814355,0.363309156,0.283683385,0.379123511,0.095440126,499.7949435,501.1345463,502.4741491,3.664030925,0.102998211,6.153394123,0.044271238,0.000510415,6.301173987,3.708812578,2.592361409,0.706411444,0.706410885,0.706410326,-1.08E-06,0.708970302,0.708928246,0.70888619,32.01427405,32.06145695,32.10863984,0.091306999,1.438014364,15,4.109589041,2011.2205,2012.254,2011.73725,1.0335,0.518685001,1.260751848,0.742066847,0.00710236,0.016998326,0.916007731,79.31775008,9.0285,0.0734553,2.551367907,2.477912607,no
africa,CAMEROON,DJK,DJK-05,305,8,1515,Dja Somolomo Mono-dominant Block 3,Main Plot View,1,1,3.322,12.756,779,NA,0.008258275,364,362.5,361,0,3.006012024,-3.006012024,33.9698458,34.12723017,34.28461453,0,0.394050313,0.078650779,0.394050313,0.315399533,502.4741491,505.4561497,508.4381504,0.747610008,0,6.723563224,0.004952659,0.000528683,6.729044566,0.753091351,5.975953215,0.706410326,0.706249119,0.706087912,-0.00032306,0.70888619,0.708908389,0.708930587,32.10863984,32.15406262,32.19948541,0.091027625,1.584887226,1,0.275862069,2012.254,2013.252,2012.753,0.998,1.189305604,1.33918224,0.149876636,0.016485388,0.018624829,0.249203336,74.6724359,9.0285,3.331126563,0.42123611,-2.909890453,no
africa,CAMEROON,DJK,DJK-05,305,9,1515,Dja Somolomo Mono-dominant Block 3,Main Plot View,1,1,3.322,12.756,779,0.005844057,NA,361,362,363,2.109704641,0,2.109704641,34.28461453,34.45823465,34.63185477,0.016904287,0.349382882,0,0.366287169,0.366287169,508.4381504,511.2245991,514.0110478,0,0.09521929,5.783364546,0,0.000556179,5.879140014,0.000556179,5.878583836,0.706087912,0.705911725,0.705735537,-0.000371703,0.708930587,0.70888055,0.708830513,32.19948541,32.21711264,32.23473987,0.037188252,1.513610809,9,2.486187845,2013.252,2014.2,2013.726,0.948,1.156204315,1.156313705,0.00010939,0.016239182,0.0160204,0,86.48172167,9.0285,-0.100071305,-0.873488748,-0.773417443,no
africa,CAMEROON,DJK,DJK-06,306,1,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.007033008,0.007033008,430,430,430,3.024193548,3.024193548,0,23.70608667,23.80099654,23.89590641,0.02536551,0.278826641,0.112841606,0.304192151,0.191350545,275.889663,277.5909338,279.2922045,0.638452631,0.149891537,3.918542479,0.007157217,0.00569424,4.081285472,0.651304088,3.429981384,0.590837209,0.590975187,0.591113164,0.00027818,0.627079448,0.627837762,0.628596076,27.53382545,27.56920776,27.60459007,0.071335306,1.456617814,51,11.86046512,2005.178,2006.17,2005.674,0.992,1.243243892,1.47931801,0.236074118,0.007976701,0.009176914,0.212817544,67.59871733,9.025,NA,NA,NA,no
africa,CAMEROON,DJK,DJK-06,306,2,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,NA,0.030715226,430,423,416,0,13.20754717,-13.20754717,23.89590641,23.21367579,22.53144518,0,0.269574583,1.556802162,0.269574583,-1.287227579,279.2922045,271.0107876,262.7293706,19.20505773,0,3.579742725,0.191197996,0.005319772,3.776260493,19.40157549,-15.625315,0.591113164,0.591843791,0.592574419,0.001378542,0.628596076,0.630071909,0.631547743,27.60459007,27.46887783,27.33316559,-0.256060826,1.580642235,26,6.146572104,2006.17,2007.23,2006.7,1.06,-5.594611932,1.352082311,6.946694243,-0.036939279,0.008605151,1.371789838,73.9599943,9.025,-18.57241363,-0.297295302,18.27511833,no
africa,CAMEROON,DJK,DJK-06,306,3,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.025600066,0.020480052,416,417,418,10.64962726,8.51970181,2.129925453,22.53144518,22.60378192,22.67611866,0.101137369,0.445097435,0.392162937,0.546234804,0.154071867,262.7293706,263.4320549,264.1347392,4.559407106,0.498760092,5.557312137,0.060115321,0.005974508,6.122162058,4.625496935,1.496665123,0.592574419,0.591261388,0.589948357,-0.002796658,0.631547743,0.630844862,0.630141982,27.33316559,27.34335826,27.35355093,0.021709626,2.709390465,12,2.877697842,2007.23,2008.169,2007.6995,0.939,0.569660377,2.330216086,1.760555709,0.003589125,0.013620863,0.569925888,42.91447501,9.025,17.1305454,2.347075102,-14.78347029,no
africa,CAMEROON,DJK,DJK-06,306,4,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.056960583,0.009113693,418,428.5,439,23.80952381,3.80952381,20,22.67611866,22.90338579,23.13065293,0.20091233,0.334642449,0.102665004,0.53555478,0.432889776,264.1347392,266.5684852,269.0022313,0.712577344,1.08494041,4.26334369,0.009252787,0.005340336,5.362877223,0.727170467,4.635706756,0.589948357,0.589005781,0.588063205,-0.001795382,0.630141982,0.630069638,0.629997294,27.35355093,27.33097135,27.30839176,-0.04300874,1.996779388,61,14.23570595,2008.169,2009.219,2008.694,1.05,1.755053792,2.030356643,0.275302851,0.010818452,0.010297932,0.178144336,49.25243077,9.025,3.156401844,-0.763483997,-3.91988584,no
africa,CAMEROON,DJK,DJK-06,306,5,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.011741775,0.01878684,439,437.5,436,5.154639175,8.24742268,-3.092783505,23.13065293,23.22080603,23.31095914,0.042988809,0.289752815,0.146858931,0.332741624,0.185882693,269.0022313,270.4046038,271.8069764,1.059644481,0.251919783,3.699214472,0.01651511,0.005783007,3.973432371,1.081942597,2.891489774,0.588063205,0.588304125,0.588545045,0.000496742,0.629997294,0.630104153,0.630211013,27.30839176,27.34297942,27.37756708,0.071314771,1.748511015,24,5.485714286,2009.219,2010.189,2009.704,0.97,1.074894346,1.477100154,0.402205808,0.006609119,0.008582864,0.13245556,67.70021637,9.025,-1.726947507,-1.375687972,0.351259535,no
africa,CAMEROON,DJK,DJK-06,306,6,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.002230022,0.013380134,436,433.5,431,0.972289742,5.833738454,-4.861448712,23.31095914,23.42256893,23.53417872,0.007789836,0.325681748,0.116437473,0.333471584,0.217034111,271.8069764,273.5898971,275.3728178,1.016295608,0.041774451,4.441552233,0.013254296,0.005447333,4.502028313,1.034997237,3.467031076,0.588545045,0.58844758,0.588350114,-0.000189529,0.630211013,0.630247175,0.630283336,27.37756708,27.42657943,27.47559178,0.095308401,1.765949509,63,14.53287197,2010.189,2011.2175,2010.70325,1.0285,1.275548966,1.656332878,0.380783912,0.007997765,0.010329191,0.169382601,60.3743374,9.025,0.575973282,0.528992686,-0.046980595,no
africa,CAMEROON,DJK,DJK-06,306,7,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.040409619,0.008979915,431,438,445,17.41654572,3.870343493,13.54620223,23.53417872,23.72082035,23.90746197,0.152131662,0.373501473,0.164449532,0.525633135,0.361183603,275.3728178,277.2428599,279.1129021,1.545887756,0.682165474,4.482574976,0.013333589,0.005387193,5.183461232,1.564608538,3.618852694,0.588350114,0.586021382,0.58369265,-0.004506496,0.630283336,0.629773021,0.629262705,27.47559178,27.45887488,27.44215799,-0.032350063,2.252413016,8,1.826484018,2011.2175,2012.251,2011.73425,1.0335,1.31416482,1.882343099,0.568178279,0.008262221,0.010497834,0.386471939,53.12527778,9.025,0.147256662,0.660943665,0.513687003,no
africa,CAMEROON,DJK,DJK-06,306,8,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.027020333,0.011258472,445,448.5,452,12.0240481,5.01002004,7.014028056,23.90746197,24.0929793,24.27849663,0.101001574,0.45276158,0.181984939,0.553763154,0.371778215,279.1129021,281.4451485,283.777395,1.39423507,0.507648407,5.560427233,0.015926847,0.005565946,6.089568432,1.415727862,4.673840569,0.58369265,0.58330475,0.582916849,-0.000777356,0.629262705,0.629197066,0.629131427,27.44215799,27.4611463,27.48013461,0.038052734,2.598378575,3,0.668896321,2012.251,2013.249,2012.75,0.998,1.674534045,2.18175813,0.507224085,0.010421049,0.012637335,0.278847014,45.83459488,9.025,1.038629461,0.892057297,-0.146572164,no
africa,CAMEROON,DJK,DJK-06,306,9,1516,Dja Somolomo Mixed Block 3,Main Plot View,1,1,3.328083,12.758642,639,0.016233465,0.009276266,452,453.5,455,7.337526205,4.192872117,3.144654088,24.27849663,24.16876041,24.05902418,0.067085681,0.438101517,0.735242176,0.505187199,-0.230054977,283.777395,281.3374857,278.8975764,10.7688035,0.261891927,5.391797795,0.084267387,0.005792196,5.743749305,10.85886309,-5.115113781,0.582916849,0.581361475,0.5798061,-0.003260743,0.629131427,0.628141668,0.62715191,27.48013461,27.38796007,27.29578554,-0.193238026,2.402946241,20,4.41014333,2013.249,2014.203,2013.726,0.954,-1.802509245,2.024033417,3.826542663,-0.011279192,0.012035263,2.692200876,49.4062989,9.025,-10.02966634,-0.354322876,9.675343466,no
africa,GABON,SCA,SCA-01,416,1,1676,Sette Cama 01,Main Plot View,1,0.5,-2.5687,9.81024,21,0.001920123,0.009120584,336,321,306,0.64516129,3.064516129,-2.419354839,37.0012463,37.83438332,38.66752034,0.008159907,0.44812729,0.321910258,0.456287197,0.134376939,430.9706245,442.9847701,454.9989157,3.371076235,0.049299259,5.259542393,0.156207695,0.003353335,5.468402682,3.530637265,1.937765417,0.676827381,0.67652997,0.676232558,-4.80E-05,0.645706332,0.642912284,0.640118236,27.700703,28.05950088,28.41829875,0.057870625,2.006386664,16,4.984423676,1997.329,2009.729,2003.529,12.4,0.44962819,1.268857405,0.819229215,0.006036652,0.017649471,0.088712532,78.8110623,16.748,NA,NA,NA,no
africa,GABON,SCA,SCA-01,416,2,1676,Sette Cama 01,Main Plot View,1,0.5,-2.5687,9.81024,21,0.006012831,0.025554533,306,293,280,1.839926403,7.819687213,-5.97976081,38.66752034,37.53959512,36.41166989,0.017484321,0.404167918,0.94047709,0.421652239,-0.518824851,454.9989157,443.5076037,432.0162917,10.38373947,0.111938161,4.986009242,0.133315354,0.000869003,5.232131759,10.51792383,-5.285792071,0.676232558,0.676944305,0.677656051,0.00032739,0.640118236,0.641684265,0.643250294,28.41829875,28.46049573,28.5026927,0.019409831,1.927864062,4,1.365187713,2009.729,2014.077,2011.903,4.348,-1.161715312,1.149921808,2.31163712,-0.018040246,0.018330916,0.305404102,86.96243455,16.748,-0.862617326,-0.028214822,0.834402504,no
africa,GABON,SCA,SCA-02,417,1,1677,Sette Cama 02,Main Plot View,1,0.5,-2.568,9.81072,15,0.000971628,0.010687913,332,312,292,0.322580645,3.548387097,-3.225806452,31.19292215,31.49377127,31.7946204,0.004968277,0.306977053,0.263421277,0.311945329,0.048524052,360.0561851,368.8670249,377.6778646,2.865556519,0.039516554,4.247143148,0.097249786,0.001779687,4.385689176,2.964585992,1.421103184,0.700915663,0.701460808,0.702005952,8.79E-05,0.662207693,0.666347459,0.670487225,26.74561802,26.97275085,27.19988369,0.036634329,1.591061828,8,2.564102564,1997.329,2009.729,2003.529,12.4,0.394689285,1.218056891,0.823367606,0.004554818,0.014747025,0.065126285,82.09797153,16.75,NA,NA,NA,no
africa,GABON,SCA,SCA-02,417,2,1677,Sette Cama 02,Main Plot View,1,0.5,-2.568,9.81072,15,0.00314911,0.022043773,292,280,268,0.91954023,6.436781609,-5.517241379,31.7946204,30.71587759,29.63713478,0.009411778,0.295025522,0.800411004,0.3044373,-0.495973704,377.6778646,367.7949066,357.9119485,8.615413318,0.056427683,4.015096866,0.129420768,0.000462942,4.201408258,8.745297027,-4.543888769,0.702005952,0.704712436,0.707418919,0.00124436,0.670487225,0.673311049,0.676134872,27.19988369,27.33553414,27.47118459,0.062368024,1.694531522,4,1.428571429,2009.729,2014.079,2011.904,4.35,-1.20311228,1.112431692,2.315543972,-0.016228174,0.0152087,0.307693333,89.89315996,16.75,-0.712237845,-0.022003692,0.690234153,no
africa,GHANA,BOR,BOR-06,422,1,1686,Bonsa River 06,Main Plot View,1,1,5.35375,-1.83675,102,0.021608868,0.013578545,430,457.5,485,9.291813159,5.838774485,3.453038674,20.51260355,21.24960862,21.98661369,0.140753183,0.270468139,0.31867925,0.411221323,0.092542073,214.0582971,219.6307897,225.2032822,3.258081186,0.805602745,3.152188707,0.317817099,0.048945178,4.32455373,3.624843463,0.699710267,0.603709302,0.60158216,0.599455017,-0.000267095,0.606538219,0.605720428,0.604902637,25.49738125,25.27572289,25.05406454,-0.027832541,1.915332647,11,2.404371585,1993.151,2009.079,2001.115,15.928,0.326878367,2.020269146,1.693390778,0.001529421,0.009353676,0.035033131,49.49835531,15.928,NA,NA,NA,no
africa,GHANA,TON,TON-01,427,1,1691,Tonton 01,Main Plot View,1,1,6.07064,-2.11855,145,0.00751728,0.015277053,458,426,394,3.44291426,6.996890271,-3.553976011,29.06502799,28.59852072,28.13201345,0.036478186,0.201484635,0.289773935,0.237962821,-0.051811114,336.2112098,336.6545084,337.0978071,2.829762655,0.190854305,2.68814187,0.235591256,0.023629484,3.138216915,3.088983395,0.04923352,0.631751092,0.628794777,0.625838462,-0.000328334,0.620468527,0.618319204,0.616169881,28.18019679,28.79225752,29.40431826,0.067976536,1.193579293,39,9.154929577,1991.121,2009.129,2000.125,18.008,0.014643628,0.93340639,0.918762761,0.000115572,0.008096813,0.022458434,107.1344712,18.008,NA,NA,NA,no
africa,GABON,HAB,HAB-02,433,1,1706,"Haut-Abanga plot 2, Rougier plot 2",Main Plot View,1,1,0.629844218,10.96880636,NA,0.005055906,0.007583859,441,439.5,438,2.229654404,3.344481605,-1.114827202,32.62107525,33.30306082,33.9850464,0.019402633,0.585037868,0.097576455,0.6044405,0.506864045,341.040232,349.4036431,357.7670541,0.694409223,0.116661912,6.793586085,0.018330565,0.001772707,6.930351269,0.714512495,6.215838774,0.59337415,0.593681482,0.593988814,0.000228415,0.548700335,0.54878078,0.548861226,29.21431744,29.33610339,29.45788934,0.090513524,2.573736873,49,11.14903299,2000.32,2003.011,2001.6655,2.691,1.822611584,2.032121321,0.209509737,0.014142978,0.015725894,0.07715658,49.20966035,6.209,NA,NA,NA,no
africa,GABON,HAB,HAB-02,433,2,1706,"Haut-Abanga plot 2, Rougier plot 2",Main Plot View,1,1,0.629844218,10.96880636,NA,0.011681606,0.01038365,438,439,440,5.116543491,4.548038658,0.568504832,33.9850464,34.624441,35.26383561,0.046522004,0.573433978,0.256457058,0.619955983,0.363498925,357.7670541,365.2585492,372.7500442,2.654543135,0.249937308,6.663556962,0.059713747,0.002714553,6.97592257,2.716971436,4.258951134,0.593988814,0.593488925,0.592989035,-0.00028419,0.548861226,0.548190293,0.547519361,29.45788934,29.57827568,29.69866203,0.068440219,2.385834261,36,8.200455581,2003.011,2006.529,2004.77,3.518,1.190425749,1.949850465,0.759424716,0.009701483,0.015790419,0.165908946,51.28598412,6.209,-0.630339069,0.014679111,0.64501818,no
africa,GABON,HAB,HAB-03,434,1,1707,"Haut-Abanga plot 3, Rougier plot 3",Main Plot View,1,1,0.63027,10.971,396,0.012335019,0.013362937,363,362.5,362,4.47761194,4.850746269,-0.373134328,32.07565628,32.71140586,33.34715543,0.040797625,0.592238863,0.158596506,0.633036488,0.474439982,386.2512525,394.9751436,403.6990347,1.706087303,0.23060817,7.985845632,0.042427197,0.001766227,8.260647227,1.750280727,6.510366499,0.623184573,0.622720287,0.622256,-0.000346482,0.602339993,0.601521619,0.600703245,30.75884522,30.89808252,31.03731981,0.103908431,2.921108742,4,1.103448276,2000.309,2002.989,2001.649,2.68,1.685526314,2.138671958,0.453145644,0.017959632,0.022816702,0.131237485,46.75798904,13.8525,NA,NA,NA,no
africa,GABON,HAB,HAB-03,434,2,1707,"Haut-Abanga plot 3, Rougier plot 3",Main Plot View,1,1,0.63027,10.971,396,0.014906614,0.012552938,362,363.5,365,5.396194263,4.54416359,0.852030673,33.34715543,32.65780754,31.96845964,0.050909906,0.488594168,0.931067774,0.539504074,-0.391563701,403.6990347,395.3122567,386.9254786,11.7377454,0.279202793,6.694681156,0.142300267,0.002697892,7.118882109,11.88274356,-4.76386145,0.622256,0.620427213,0.618598425,-0.001038789,0.600703245,0.604709403,0.608715561,31.03731981,30.74829133,30.45926285,-0.164174087,2.423936973,23,6.327372765,2002.989,2006.51,2004.7495,3.521,-1.180052723,1.76341321,2.943465933,-0.013105534,0.019348789,0.733609087,56.70820623,13.8525,-3.636261232,-0.368251933,3.268009299,no
africa,GABON,HAB,HAB-03,434,3,1707,"Haut-Abanga plot 3, Rougier plot 3",Main Plot View,1,1,0.63027,10.971,396,0.002259257,0.007530858,365,361.5,358,0.824628917,2.748763057,-1.92413414,31.96845964,32.61162534,33.25479104,0.00892651,0.516896049,0.172240537,0.525822559,0.353582022,386.9254786,396.7119294,406.4983801,1.793733606,0.060647098,7.113213375,0.047597905,0.002618661,7.22407704,1.843950172,5.380126867,0.618598425,0.619530191,0.620461957,0.000512241,0.608715561,0.609091599,0.609467636,30.45926285,30.6139952,30.76872755,0.085064512,2.584611573,11,3.042876902,2006.51,2010.148,2008.329,3.638,1.390481414,1.867046095,0.476564681,0.014882785,0.020037221,0.179373361,53.56054157,13.8525,2.833912088,0.029388163,-2.804523924,no
africa,GABON,HAB,HAB-03,434,4,1707,"Haut-Abanga plot 3, Rougier plot 3",Main Plot View,1,1,0.63027,10.971,396,0.008351701,0.011831577,358,355.5,353,2.989909057,4.235704497,-1.24579544,33.25479104,33.82723556,34.39968008,0.037696568,0.455194154,0.207631213,0.492890722,0.285259509,406.4983801,415.2264068,423.9544336,2.512226442,0.2679012,6.593659597,0.059301944,0.002372442,6.923235182,2.573900827,4.349334355,0.620461957,0.620451249,0.620440541,-5.34E-06,0.609467636,0.609181574,0.608895511,30.76872755,30.9282216,31.08771566,0.079478786,2.072915932,7,1.969057665,2010.148,2014.1615,2012.15475,4.0135,1.069951215,1.703139673,0.633188459,0.012234415,0.019336245,0.147778026,58.71509048,13.8525,-0.269435408,-0.078636047,0.190799361,no
africa,GABON,HAB,HAB-04,435,1,1708,"Haut-Abanga plot 4, Rougier plot 4",Main Plot View,1,1,0.625800775,11.00006034,506,0.005040433,0.007560649,446,444.5,443,2.248032971,3.372049457,-1.124016486,34.88377123,35.47344032,36.0631094,0.025278698,0.638110848,0.221524362,0.663389546,0.441865183,383.6575134,391.0347434,398.4119733,2.544566148,0.138701199,7.933950317,0.061031805,0.001725656,8.135408978,2.607323609,5.528085368,0.647280269,0.6463304,0.645380531,-0.000711779,0.583267184,0.582032706,0.580798228,29.11187262,29.27749947,29.44312632,0.124111539,2.418650271,35,7.874015748,2000.41,2003.079,2001.7445,2.669,1.440890684,2.120487334,0.67959665,0.012436637,0.018155493,0.282729572,47.15897068,9.708,NA,NA,NA,no
africa,GABON,HAB,HAB-04,435,2,1708,"Haut-Abanga plot 4, Rougier plot 4",Main Plot View,1,1,0.625800775,11.00006034,506,0.011148959,0.011148959,443,443,443,4.93898896,4.93898896,0,36.0631094,36.1953198,36.32753019,0.041429411,0.563038754,0.527646322,0.604468165,0.076821843,398.4119733,399.7538174,401.0956615,6.619597577,0.265426572,7.133859623,0.120806237,0.001344635,7.521437067,6.74174845,0.779688617,0.645380531,0.645913092,0.646445652,0.000309448,0.580798228,0.57955319,0.578308152,29.44312632,29.54609344,29.64906056,0.059829822,2.175555756,26,5.869074492,2003.079,2006.521,2004.8,3.442,0.195699093,1.887854174,1.692155081,0.001760019,0.016746149,0.389388093,52.97019303,9.708,-1.55404901,-0.200939915,1.353109095,no
africa,GABON,HAB,HAB-04,435,3,1708,"Haut-Abanga plot 4, Rougier plot 4",Main Plot View,1,1,0.625800775,11.00006034,506,0.006275608,0.008785852,443,441,439,2.780094523,3.892132332,-1.112037809,36.32753019,37.25009579,38.17266138,0.023283333,0.67575968,0.186079101,0.699043013,0.512963912,401.0956615,413.3286869,425.5617124,1.753750293,0.147164509,8.408379191,0.047707803,0.002592136,8.605843639,1.804050231,6.801793408,0.646445652,0.647524151,0.648602649,0.000599666,0.578308152,0.577324762,0.576341371,29.64906056,29.90038893,30.15171731,0.139743326,2.486532095,23,5.215419501,2006.521,2010.118,2008.3195,3.597,1.695803286,2.145583826,0.44978054,0.015423568,0.019599951,0.125267878,46.60736103,9.708,1.711068274,0.308113815,-1.402954459,no
